State,Year,1Ai: Poverty rate,1Aii: Income of bottom 20%,1Bi: Unemployment rate,1Bii: Labor participation rate,1Biii: Perceived job availability,1Ci: Access to basic needs,1Ciia: Mobile phone subscriptions,1Ciib: Broadband internet subscriptions,1Ciii: Literacy Rate,1Di: Business startup costs,1Dii: Time to start a business,1Diii: Perceived climate for new businesses,2Ai: Life expectancy at birth,2Aii: Life expectancy at age 60,2Aiii: Infant mortality rate,2Aiv: Undernourishment,2Bi: Suicide rate,2Bii: Positive experience,2Biii: Suffering,2Ci: Air quality,2Cii: Water quality,2Ciii: Sanitation,3Ai: Political Rights,3Aii: Expression of political views without fear,3B: Civil liberties,3C: Religious freedom,3D: Economic freedom,3E: Perceived Freedom,4Ai: Civic engagement,4Aiia: Importance of Religion,4Aiib: Religious attendance,4Bia: Marriage Rate,4Bib: Self-Reported Marriage,4Biia: Divorce Rate,4Biib: Self-Reported Divorce,4Biii: Children Living with Biological Parents,4Biv: Time spent with friends and family,5Ai: GDP per capita,5Aiia: Perceived personal living standard,5Aiib: Perceived national living standard,5Bi: GDP per capita growth,5Biia: Perceived improvement in personal living standard,5Biib: Perceived improvement in national living standard,6A: Violence and ethnic warfare,6B: Human rights violations,6C: Law and Order,6D: Trust in national institutions,6E: Corruption in business and government,6F: Bureaucracy quality
Singapore,1994.0,,,2.2000000476837203,65.09999847412111,,,6.960005151402191,,,,,,76.2975609756098,,4.3,,11.0,,,,,,5.0,,5.0,1.0,,,,,,,,,,,,10.360740918823799,,,0.06554429412037499,,,0.0,7.0,,,,
Singapore,1995.0,,,2.2000000476837203,64.3000030517578,,,8.78887569600141,,,,,,76.39512195121951,,4.1,,12.3,,,,,,5.0,,5.0,1.0,8.90067519336359,,,,,,,,,,,10.40060726499234,,,0.06623902012426286,,,0.0,6.0,,,,
Singapore,1996.0,,,2.2000000476837203,65.5,,,12.0510426706057,,,,,,76.7463414634146,,3.9,,8.1,,,,,,4.0,,5.0,1.0,,,,,,,,,,,,10.43346073858881,,,0.048436895271491975,,,0.0,5.0,,,2.1698240559603996,2.10105017183159
Singapore,1997.0,,,2.0,64.6999969482422,,,23.1182504230128,0.0,,,,,77.0487804878049,,3.8,,9.5,,,,,,5.0,,5.0,1.0,,,,,,,,,,,,10.481544130379753,,,0.041089475247171985,,,0.0,5.0,,,,
Singapore,1998.0,,8495.543068946365,3.5,64.3000030517578,,,29.104585348059896,0.26586814056874,,,,,77.4,,3.5,,10.5,,,,,,5.0,,5.0,1.0,,,,,,5.9,,0.76,,,,10.425623151602462,,,0.00837349207214988,,,0.0,7.0,,,2.2295890433911203,2.12316424308555
Singapore,1999.0,,8950.203185788154,3.79999995231628,64.90000152587889,,,42.41691079105671,0.7802963721680771,,,,,77.55121951219509,,3.3,,8.3,,,,,,5.0,,5.0,1.0,,,,,,6.5,,0.71,,,,10.477757704804619,,,0.014875206227488391,,,0.0,6.0,,,,
Singapore,2000.0,,9591.892004918593,3.70000004768372,65.40000152587889,,,70.0992524175235,1.7605184599290702,92.5494,,,,78.05121951219509,22.0,3.0,,9.0,,,100.0,100.0,100.0,5.0,,5.0,1.0,8.61,,,,,5.6,,0.68,,,,10.546999629244647,,,0.02205826367332864,,,0.0,6.0,,,2.2897048107531,2.17086280131153
Singapore,2001.0,,9228.897535488986,3.70000004768372,64.8000030517578,,,75.1477785737898,3.79305875272171,,,,,78.35121951219509,,2.8,,8.9,,,100.0,100.0,100.0,5.0,,5.0,1.0,8.509999999901162,,,,,5.4,,0.65,,,,10.50842106822466,,,0.027983694515292038,,,0.0,7.0,,,,
Singapore,2002.0,,9529.183702113854,4.800000190734861,63.9000015258789,,,82.16323675040309,6.696068192758481,,,,,78.6951219512195,,2.6,,8.9,,,100.0,100.0,100.0,5.0,,4.0,1.0,8.739999999795788,,,,,5.6,,0.73,,,,10.540440528848405,,,0.02111408831794637,,,0.0,7.0,,,2.3555484038215,1.85188207220588
Singapore,2003.0,,10113.864864307385,5.199999809265139,63.9000015258789,,,87.5417579324776,10.207902497522099,,1.0,8.0,,79.0390243902439,,2.5,,8.8,,,100.0,100.0,100.0,5.0,,4.0,0.0,8.680136985999468,,,,,5.3373189462,,1.5293574414,,,,10.599988711770381,,,0.017819941274910708,,,0.0,8.0,,,2.26478167331629,1.9605383336120301
Singapore,2004.0,,10902.687818110726,4.40000009536743,63.9000015258789,,,95.9266450937681,13.105271482477301,,1.0,8.0,,79.490243902439,,2.3,,8.7,,,100.0,100.0,100.0,5.0,,4.0,0.0,8.580594130557035,,,,,5.3253173975,,1.4512683899,,,,10.675090818107424,,,0.05712883121188761,,,0.0,7.0,,,2.4166930295873303,2.03328062993629
Singapore,2005.0,,11434.30786206059,4.099999904632569,64.90000152587889,,,102.780145986907,15.382094557453,,0.9,6.0,,79.990243902439,,2.3,,9.1,,,100.0,100.0,100.0,5.0,,4.0,1.0,8.729735395761042,,,,,5.389844812200001,,1.5399221716999998,,,,10.722699768073017,,,0.06263649531218585,,,0.0,6.0,,,2.1949447640173303,1.9960658837276999
Singapore,2006.0,,12037.628989660725,3.5999999046325697,66.0,,82.0,108.58614203546301,17.8663954620852,,0.8,6.0,67.0,80.14146341463409,,2.3,,8.9,,1.3,100.0,100.0,100.0,5.0,,4.0,0.0,8.641058625277678,71.0,32.0,,57.0,5.3860135411000005,65.0,1.5106557005,1.0,,5.4,10.774118963171663,86.0,75.0,0.059761006496825475,53.0,56.0,0.0,5.0,89.5,81.8,2.19398656828429,2.17603648310957
Singapore,2007.0,,12587.978028159969,3.0,66.3000030517578,,90.5,129.209094037943,19.546798682804898,,0.8,5.0,81.0,80.4414634146342,,2.2,,8.2,64.3,2.2,100.0,100.0,100.0,5.0,2.0,4.0,1.0,8.65091159966624,84.0,42.0,,37.0,5.2229438173,66.0,1.4845486640999999,0.0,,,10.818823704194315,89.0,87.0,0.049077243456712834,55.0,62.0,0.0,7.0,96.3,87.0,2.24790591801108,2.37309052528387
Singapore,2008.0,,12144.203130954029,3.20000004768372,66.6999969482422,,87.4,134.41973288719498,21.4533457831749,,0.7,3.5,77.0,80.790243902439,,2.2,,7.5,66.5,4.4,100.0,100.0,100.0,5.0,3.0,4.0,1.0,8.621352676106772,62.0,30.2,0.51,41.0,6.752134405800001,66.0,1.8587860653,1.0,,,10.782933417823449,85.0,89.0,0.02028079971716723,45.0,62.0,0.0,7.0,96.4,83.6,2.2529282595735,2.42965154361437
Singapore,2009.0,,11690.642992611201,4.30000019073486,66.6999969482422,,88.2,139.209344787181,23.673353020687898,,0.7,2.5,85.0,81.2414634146342,,2.2,,8.1,59.8,5.7,100.0,100.0,100.0,5.0,1.0,4.0,1.0,8.60164672703451,73.0,26.5,0.7,40.0,6.9849219315,68.0,1.8551648411000001,0.0,,,10.744870248069283,79.0,,-0.009702198707086995,27.0,,0.0,8.0,98.4,93.5,2.25258935051788,2.28145199439235
Singapore,2010.0,,13183.104929143172,3.0999999046325697,67.1999969482422,84.0,86.5,145.182719941617,24.944862966433398,95.85733,0.7,2.5,89.0,81.5414634146342,,2.2,,,59.9,2.1,100.0,100.0,100.0,5.0,3.0,4.0,1.0,8.60164672693598,83.0,28.6,0.43,46.0,6.459385516599999,65.0,1.8476976425,1.0,,4.9,10.865017550625298,90.0,,0.015517108041099403,61.0,,0.0,7.0,97.8,90.5,2.2129162856312297,2.25543154630454
Singapore,2011.0,,13577.238323125559,2.9000000953674303,67.5,82.0,79.6,150.239025831675,25.636414348450497,,0.7,2.5,,81.8926829268293,25.0,2.2,,,45.8,5.3,,,,4.0,,4.0,1.0,8.601646726837451,82.0,20.2,0.55,,7.1934130313999995,65.0,1.9090597208000002,3.0,,,10.89447620836214,80.0,,0.037880787808592935,58.0,,0.0,8.0,93.1,82.7,2.122995079528,2.16652439645448
Singapore,2012.0,,13423.0522703869,2.79999995231628,68.09999847412111,,,153.397518167799,26.0830953005149,,0.6,2.5,,,,2.3,,,,,,,,4.0,,4.0,,,,,0.65,,7.3165365879,,1.8053009271,,,,10.88305501804202,,,0.047138902246381516,,,0.0,,,,2.15367416526769,2.15191594359107
Singapore,2013.0,,,,,,,,,,0.6,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch Part,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7986952936,,2.6993926367000003,,,,,,,,,,,,,,,
Slovak Republic,1960.0,,,,,,,0.0,,,,,,69.97592682926829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1961.0,,,,,,,,,,,,,70.287756097561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1962.0,,,,,,,,,,,,,70.4943414634146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1963.0,,,,,,,,,,,,,70.6057073170732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1964.0,,,,,,,,,,,,,70.6363658536585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1965.0,,,,,,,0.0,,,,,,70.6033658536585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1966.0,,,,,,,,,,,,,70.524243902439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1967.0,,,,,,,,,,,,,70.4195365853659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1968.0,,,,,,,,,,,,,70.3093414634146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1969.0,,,,,,,,,,,,,70.2102195121951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1970.0,,,,,,,0.0,,,,,,70.1387317073171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1971.0,,,,,,,,,,,,,70.1044390243902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1972.0,,,,,,,,,,,,,70.1033658536585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1973.0,,,,,,,,,,,,,70.12848780487799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1974.0,,,,,,,,,,,,,70.1783170731707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1975.0,,,,,,,0.0,,,,,,70.2468048780488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1976.0,,,,,,,0.0,,,,,,70.3239024390244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1977.0,,,,,,,0.0,,,,,,70.3995609756098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1978.0,,,,,,,0.0,,,,,,70.4667073170732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1979.0,,,,,,,0.0,,,,,,70.5208536585366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1980.0,,,,,,,0.0,,,,,,70.40853658536591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1981.0,,,,,,,0.0,,,,,,70.62926829268291,,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1982.0,,,,,,,0.0,,,,,,70.6890243902439,,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1983.0,,,,,,,0.0,,,,,,70.47902439024391,,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1984.0,,,,,,,0.0,,,,,,70.7509756097561,,20.4,,,,,,,,,,,,,,,,,,,,,,,9.378111118356212,,,,,,,,,,,
Slovak Republic,1985.0,,,,,,,0.0,,,,,,70.73463414634149,,19.5,,,,,,,,,,,,,,,,,,,,,,,9.405757318083758,,,,,,,,,,,
Slovak Republic,1986.0,,,,,,,0.0,,,,,,71.02121951219509,,18.6,,,,,,,,,,,,,,,,,,,,,,,9.440385566593985,,,,,,,,,,,
Slovak Republic,1987.0,,,,,,,0.0,,,,,,71.08878048780491,,17.8,,,,,,,,,,,,,,,,,,,,,,,9.459118412410596,,,0.02737030065873469,,,,,,,,
Slovak Republic,1988.0,0.0,7783.16791475544,,,,,0.0,,,,,,71.2078048780488,,17.0,,,,,,,,,,,,,,,,,,,,,,,9.473047475264982,,,0.022683497399959233,,,,,,,,
Slovak Republic,1989.0,,7819.71981801856,,,,,0.0,,,,,,71.0263414634146,,16.4,,,,,,,,,,,,,,,,,,,,,,,9.480242169589136,,,0.013374179172645606,,,,,,,,
Slovak Republic,1990.0,,7558.4323528423,,65.1999969482422,,,0.0,,,,,,70.9326829268293,18.0,15.6,,,,,,,,,,,,,,,,,,,,,,,9.448772977123003,,,-0.003442539256457655,,,,,,,,
Slovak Republic,1991.0,,6435.629348334451,,66.09999847412111,,,0.00224834076230466,,,,,,70.8829268292683,,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,9.290480875696506,,,-0.05904083267301485,,,,,,,,
Slovak Republic,1992.0,0.0,5985.956420014657,,64.1999969482422,,,0.0289189777545891,,,,,,71.7951219512195,,14.3,,14.1,,,,,,,,,,,,,,,,,,,,,9.220575814040693,,,-0.08291530666767187,,,,,,,,
Slovak Republic,1993.0,,5362.102571447349,12.1999998092651,62.2000007629395,,,0.0585697473853996,,,,,,72.44878048780491,,13.7,,13.1,,,,,,3.0,,4.0,2.0,,,,,,,,,,,,9.179056747990169,,,-0.08598236162503248,,,0.0,6.0,,,,
Slovak Republic,1994.0,,5270.023948606704,13.6999998092651,59.9000015258789,,,0.111061986821616,,,,,,72.3,,13.1,,12.3,,,,,,2.0,,3.0,2.0,,,,,,,,,,,,9.235322199379704,,,-0.01821822997243117,,,0.0,8.0,,,,
Slovak Republic,1995.0,,5136.978300935184,13.1000003814697,59.9000015258789,,,0.2293768511727,,,,,,72.2536585365854,,12.6,,12.9,,,,,,2.0,,3.0,2.0,5.554380156108463,,,,,,,,,,,9.289187235674731,,,0.023134008383900232,,,0.0,7.0,,,,
Slovak Republic,1996.0,1.36,5028.719088777394,11.3000001907349,60.2000007629395,,,0.532596690422087,,,,,,72.65365853658541,,12.0,,11.6,,,,,,2.0,,4.0,2.0,,,,,,,,,,,,9.35418105903484,,,0.06011221989752213,,,0.0,6.0,,,0.3560178405061021,0.573569486315338
Slovak Republic,1997.0,,5276.240610971908,11.8999996185303,59.5999984741211,,,3.71324487768315,,,,,,72.7048780487805,,11.5,,10.7,,,,,,2.0,,4.0,2.0,,,,,,,,,,,,9.395792270291276,,,0.05494646718639173,,,0.0,7.0,,,,
Slovak Republic,1998.0,,5534.2396204009665,12.6000003814697,59.5,,,8.623364417401639,,,,,,72.55121951219509,,11.0,,11.3,,,,,,2.0,,2.0,2.0,,,,,,5.1,,1.73,,,,9.437136456071086,,,0.050552700175262144,,,0.0,7.0,,,0.25297165650253306,0.540858441152637
Slovak Republic,1999.0,,5565.943494940999,16.3999996185303,59.7999992370605,,,12.294555990632,,,,,,72.9024390243902,,10.5,,11.5,,,,,,1.0,,2.0,2.0,,,,,,5.1,,1.79,,,,9.436493282433227,,,0.027817279748537867,,,0.0,7.0,,,,
Slovak Republic,2000.0,,5685.543831709285,18.7999992370605,60.0,,,23.011501717440602,,,,,,73.05121951219509,19.0,10.2,5.0,12.0,,,72.67713044315991,100.0,100.0,1.0,,2.0,2.0,6.2,,,,,4.8,,1.72,,,,9.451438187362816,,,0.01872173359526541,,,0.0,6.0,,,0.148484710813543,0.565163564607016
Slovak Republic,2001.0,,5931.3986248029505,19.2999992370605,60.5,,,39.713577379141505,0.0,,,,,73.40243902439029,,9.8,,11.4,,,72.67713044315991,100.0,100.0,1.0,,2.0,0.0,6.529999999894677,,,,,4.4,,1.83,,,,9.487495711321378,,,0.016928102014871715,,,0.0,7.0,,,,
Slovak Republic,2002.0,,6241.816827821699,18.6000003814697,60.0999984741211,,,54.055019061928995,0.0754969987955242,,,,,73.60487804878049,,9.4,,11.5,,,72.67713044315991,100.0,100.0,1.0,,2.0,2.0,6.549999999794049,,,,,4.7,,2.04,,,,9.532270374388112,,,0.03244078933570305,,,0.0,7.0,,,-0.0995585765743986,0.5721249098915071
Slovak Republic,2003.0,,6579.850831781766,17.5,60.4000015258789,,,68.0098025912236,0.415238385397274,,9.4,103.0,,73.60487804878049,,9.1,,12.1,,,73.8787275045142,100.0,100.0,1.0,,2.0,1.0,6.921702453663931,,,,,4.8340289462,,1.9922103756,,82.8,,9.578813211124421,,,0.04337258987446235,,,0.0,6.0,,,0.306571887024639,0.683955317316373
Slovak Republic,2004.0,0.43,6951.700168416428,18.1000003814697,60.2000007629395,,,79.003810332341,1.45553623604065,,5.7,52.0,,73.9585365853659,,8.7,,10.8,,,81.3606757973603,100.0,100.0,1.0,,1.0,2.0,7.467891312884644,,,,,5.1806068992,,2.0230098091,,,,9.627627632059228,,,0.047818768627801767,,,0.0,7.0,,,0.385170082080865,0.911786620691729
Slovak Republic,2005.0,0.43,7157.360858195492,16.2000007629395,59.5,,,83.8404090779497,3.35219525598394,,5.0,27.0,,73.9048780487805,,8.3,5.0,10.6,,,87.5737838649069,100.0,100.0,1.0,,1.0,1.0,7.636713323845645,,,,,4.8538363944,,2.1444939334,,84.0,,9.691211411316834,,,0.05440892118623997,,,0.0,8.0,,,0.49257374730090603,0.937870412433648
Slovak Republic,2006.0,0.14,8439.990577803906,13.3000001907349,59.0,,51.4,90.2457008529133,5.618003431128991,,4.8,27.0,58.0,74.2048780487805,,8.1,,0.0,61.1,18.6,93.7868919324534,100.0,100.0,1.0,,1.0,1.0,7.53662533785112,49.0,24.4,,44.0,4.8113735313,53.0,2.3586655547,5.0,,5.1,9.77054763614697,47.0,14.0,0.06599802711710412,31.0,29.0,0.0,7.0,59.8,37.8,0.395104321586949,0.915557964739351
Slovak Republic,2007.0,0.19,9354.121368556278,11.0,58.7000007629395,,,111.730658257616,8.691258695033339,,4.2,27.0,,74.2073170731707,,7.7,,0.0,,,100.0,100.0,100.0,1.0,,1.0,1.0,7.5466341363403435,,,,,5.0830287938,,2.2553775025,,,,9.869242685510597,,,0.08387041352248104,,,0.0,7.0,,,0.30380177201688896,0.7443145241962059
Slovak Republic,2008.0,0.17,10140.23553964483,9.60000038146973,59.2999992370605,,,101.44706121914899,9.55438255241758,,3.3,17.5,,74.7048780487805,,7.4,5.0,9.1,,,100.0,100.0,100.0,1.0,,1.0,1.0,7.586669330596967,,,,,5.2326884622000005,,2.3441956052,,,,9.923431758522714,,,0.0804815078730905,,,0.0,7.0,,,0.303392264365227,0.86998173304291
Slovak Republic,2009.0,0.12,9793.061133350942,12.1000003814697,58.9000015258789,,,100.839164866705,11.513677262962698,,2.0,17.5,,74.909756097561,,7.2,,9.0,,,100.0,100.0,100.0,1.0,,1.0,1.0,7.486581344606419,,,,,4.8641898843,,2.3385244356,,78.0,,9.870647975951993,,,0.033929694369911216,,,0.0,7.0,,,0.22805653086101896,0.864638728223783
Slovak Republic,2010.0,,10181.070669014198,14.3999996185303,59.0,14.0,58.5,108.474604819119,12.7132711682041,,1.9,17.5,51.0,75.1121951219512,,6.8,,,64.3,8.6,100.0,100.0,100.0,1.0,12.0,1.0,1.0,7.426528552972857,57.0,24.7,0.52,44.0,4.679596334,53.0,2.2122899844,5.0,,7.7,9.909504068042304,53.0,,0.013510919440915758,25.0,15.0,0.0,7.0,63.0,43.3,0.235290962300875,0.8299498958922009
Slovak Republic,2011.0,,10548.110010052183,13.5,59.0,20.0,60.5,109.349480270683,13.647568802862502,,1.8,17.5,,75.9585365853659,20.0,6.5,5.0,,62.1,12.1,,,,1.0,,1.0,1.0,7.4665637472278785,68.0,27.0,0.51,,4.746049929,52.0,2.056541365,4.0,,,9.944920586583708,50.0,,0.007188657923220321,21.0,,0.0,7.0,69.0,45.5,0.24367230794784603,0.83499999456478
Slovak Republic,2012.0,,10714.39131896052,13.8999996185303,59.5,17.0,59.2,111.20614590502899,14.568223239029999,,1.8,13.5,,,,6.3,,,62.3,14.3,,,,1.0,,1.0,,,53.0,24.6,0.46,,4.8088017751,50.0,2.024408284,6.0,,,9.960561709545544,49.0,,0.03042490317632507,21.0,13.0,0.0,,67.3,46.5,0.0674562745637459,0.8264286471214219
Slovak Republic,2013.0,,,,,,,,,,1.5,18.5,,,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,
Slovenia,1960.0,,,,,,,0.0,,,,,,68.9780487804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1961.0,,,,,,,,,,,,,68.9780487804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1962.0,,,,,,,,,,,,,68.9780487804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1963.0,,,,,,,,,,,,,68.62195121951221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1964.0,,,,,,,,,,,,,68.66341463414629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1965.0,,,,,,,0.0,,,,,,68.36585365853661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1966.0,,,,,,,,,,,,,69.0121951219512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1967.0,,,,,,,,,,,,,69.36585365853661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1968.0,,,,,,,,,,,,,68.91707317073171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1969.0,,,,,,,,,,,,,68.3609756097561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1970.0,,,,,,,0.0,,,,,,68.609756097561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1971.0,,,,,,,,,,,,,68.8341463414634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1972.0,,,,,,,,,,,,,69.0585365853659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1973.0,,,,,,,,,,,,,69.4048780487805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1974.0,,,,,,,,,,,,,70.1609756097561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1975.0,,,,,,,0.0,,,,,,70.3585365853659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1976.0,,,,,,,0.0,,,,,,70.3073170731707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1977.0,,,,,,,0.0,,,,,,70.55609756097559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1978.0,,,,,,,0.0,,,,,,70.7024390243902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1979.0,,,,,,,0.0,,,,,,70.85365853658541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1980.0,,,,,,,0.0,,,,,,71.10487804878049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1981.0,,,,,,,0.0,,,,,,71.2048780487805,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1982.0,,,,,,,0.0,,,,,,71.0536585365854,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1983.0,,,,,,,0.0,,,,,,70.5414634146342,,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1984.0,,,,,,,0.0,,,,,,70.90243902439029,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1985.0,,,,,,,0.0,,,,,,71.35121951219509,,12.2,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1986.0,,,,,,,0.0,,,,,,71.8024390243903,,11.4,,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1987.0,0.03,,,,,,0.0,,,,,,72.0024390243902,,10.7,,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1988.0,,,,,,,0.0,,,,,,72.4463414634146,,10.0,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1989.0,,,,,,,0.0,,,,,,72.7048780487805,,9.3,,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1990.0,,8099.815645324673,,53.5999984741211,,,0.0,,,,,,73.2048780487805,20.0,8.7,,24.4,,,,,,,,,,,,,,,,,,,,,9.708365142027967,,,,,,,,,,,
Slovenia,1991.0,,7233.175649340068,7.099999904632571,53.5,,,0.0270242060412277,,99.52450999999999,,,,73.35365853658541,,8.1,5.0,28.4,,,,,,2.0,,3.0,,,,,,,,,,,,,9.614517201433262,,,,,,,,,,,
Slovenia,1992.0,,6714.4589548894455,,53.2999992370605,,,0.180048654290637,,,,,,73.3048780487805,,7.6,,25.6,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,9.559797909309077,,,,,,0.0,8.0,,,,
Slovenia,1993.0,0.06,6784.172599145175,8.699999809265138,53.0999984741211,,,0.332954277694112,,,,,,73.2536585365854,,7.1,,27.0,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,9.590218345994948,,,-0.038616864559812836,,,0.0,8.0,,,,
Slovenia,1994.0,,7126.11828651903,8.199999809265138,58.5,,,0.8333707530340579,,,,,,73.4048780487805,,6.6,,26.9,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,9.643279526456851,,,0.009633548424252236,,,0.0,8.0,,,,
Slovenia,1995.0,,7355.3420149326075,7.199999809265139,59.0,,,1.38851238807754,,,,,,73.9585365853659,,6.2,,24.3,,,,,,1.0,,2.0,2.0,5.147845927035884,,,,,,,,,,,9.678841735099358,,,0.04047909491256485,,,0.0,8.0,,,,
Slovenia,1996.0,,7598.589247452117,6.900000095367429,57.5999984741211,,,2.0900456913762597,,,,,,74.4585365853658,,5.8,,25.6,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,9.715294792266992,,,0.04257347180325377,,,0.0,8.0,,,1.31520141437572,0.887698902519106
Slovenia,1997.0,,7954.662022775623,6.599999904632571,58.4000015258789,,,4.73798623817224,,,,,,74.7073170731707,,5.4,,25.3,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,9.76502307437209,,,0.041415851157304166,,,0.0,8.0,,,,
Slovenia,1998.0,0.04,8219.724379680474,7.400000095367429,59.4000015258789,,,8.164966621380401,,,,,,74.8073170731708,,5.1,,26.2,,,,,,1.0,,2.0,2.0,,,,,,3.8,,1.05,,,,9.801749817066755,,,0.0418201843692354,,,0.0,8.0,,,1.2984056482504398,0.7875094116231559
Slovenia,1999.0,,8544.340595127878,7.300000190734861,58.2000007629395,,,31.8511908425134,,,,,,75.009756097561,,4.8,,24.6,,,,,,1.0,,2.0,2.0,,,,,,3.9,,1.04,,,,9.852921974574238,,,0.0469442964199267,,,0.0,8.0,,,,
Slovenia,2000.0,,8771.2791297713,6.900000095367429,57.4000015258789,,,61.2268221210171,,,,,,75.4121951219512,21.0,4.6,5.0,23.9,,,69.1501579285766,100.0,100.0,1.0,,2.0,2.0,6.72,,,,,3.6,,1.07,,,,9.891731865804804,,,0.04314090608446808,,,0.0,7.0,,,0.7668401366555171,0.727106701203018
